日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值,成交笔数
2016/8/18,'000021,深科技,11.19,11.36,11.05,11.11,11.11,0.08,0.7201,2.2198,32659744,367081698.9,16463392272,16463392272,21789
2016/8/17,'000021,深科技,11.11,11.59,11,11.11,11.08,0.03,0.2708,2.7513,40479175,456033909.9,16345691523,16345691523,29038
2016/8/16,'000021,深科技,11.08,11.2,10.89,11.03,11.04,0.04,0.3623,2.6352,38770224,428315355.7,16301553742,16301553742,24429
2016/8/15,'000021,深科技,11.04,11.18,10.59,10.62,10.64,0.4,3.7594,2.8643,42141450,457491623.4,16242703368,16242703368,27709
2016/8/12,'000021,深科技,10.64,10.67,10.43,10.58,10.63,0.01,0.0941,1.4468,21286319,224510051.5,15654199622,15654199622,12919
2016/8/11,'000021,深科技,10.63,10.78,10.47,10.7,10.64,-0.01,-0.094,1.8319,26951772,286359400.4,15639487029,15639487029,16974
2016/8/10,'000021,深科技,10.64,10.8,10.57,10.77,10.79,-0.15,-1.3902,1.6342,24043709,256522662.5,15654199622,15654199622,15860
2016/8/9,'000021,深科技,10.79,10.8,10.48,10.55,10.58,0.21,1.9849,1.7808,26200322,279634194,15874888527,15874888527,17015
2016/8/8,'000021,深科技,10.58,10.59,10.18,10.45,10.45,0.13,1.244,1.5511,22820728,237398449.8,15565924061,15565924061,16237
2016/8/5,'000021,深科技,10.45,10.66,10.45,10.59,10.71,-0.26,-2.4276,1.6958,24949078,262940528.4,15374660343,15374660343,17782
2016/8/4,'000021,深科技,10.71,10.86,10.55,10.73,10.52,0.19,1.8061,2.2239,32719315,350255565.1,15757187778,15757187778,24463
2016/8/3,'000021,深科技,10.52,10.76,10.39,10.39,10.52,0,0,2.418,35575395,375741894.6,15477648499,15477648499,23226
2016/8/2,'000021,深科技,10.52,10.62,10.18,10.28,10.31,0.21,2.0369,2.2459,33042775,344968415,15477648499,15477648499,22502
2016/8/1,'000021,深科技,10.31,11.36,10.31,11.25,11.45,-1.14,-9.9563,4.2963,63210444,672632875.3,15168684033,15168684033,43890
2016/7/29,'000021,深科技,11.45,11.78,11.12,11.56,11.56,-0.11,-0.9516,3.6508,53712264,614040570.6,16845919706,16845919706,36361
2016/7/28,'000021,深科技,11.56,11.8,11.08,11.8,11.89,-0.33,-2.7754,6.6363,97637726,1116398441,17007758236,17007758236,51801
2016/7/27,'000021,深科技,11.89,12.21,11.3,11.3,11.1,0.79,7.1171,9.7874,143998068,1720890000,17493273826,17493273826,79135
2016/7/26,'000021,深科技,11.1,11.23,10.86,11.04,11.05,0.05,0.4525,1.961,28850786,320212025.6,16330978929,16330978929,15091
2016/7/25,'000021,深科技,11.05,11.24,10.91,11.24,11.2,-0.15,-1.3393,2.233,32853812,362767815.5,16257415961,16257415961,19744
2016/7/22,'000021,深科技,11.2,11.54,10.8,10.85,10.82,0.38,3.512,4.471,65779742,738894645.3,16478104866,16478104866,45715
2016/7/21,'000021,深科技,10.82,10.98,10.72,10.92,10.92,-0.1,-0.9158,1.5413,22675959,245168051.8,15919026308,15919026308,15436
2016/7/20,'000021,深科技,10.92,11.06,10.76,10.84,10.81,0.11,1.0176,2.3196,34127756,373992302.1,16066152244,16066152244,22923
2016/7/19,'000021,深科技,10.81,10.83,10.51,10.57,10.58,0.23,2.1739,1.7528,25788414,276481182.5,15904313714,15904313714,17402
2016/7/18,'000021,深科技,10.58,10.85,10.52,10.66,10.71,-0.13,-1.2138,1.7718,26067509,278929597.7,15565924061,15565924061,15462
2016/7/15,'000021,深科技,10.71,10.84,10.61,10.75,10.77,-0.06,-0.5571,1.3475,19825944,212326425.2,15757187778,15757187778,12958
2016/7/14,'000021,深科技,10.77,10.86,10.48,10.6,10.65,0.12,1.1268,2.1914,32240556,345260035.6,15845463340,15845463340,20058
2016/7/13,'000021,深科技,10.65,10.77,10.48,10.68,10.6,0.05,0.4717,1.8291,26910163,285764264.7,15668912216,15668912216,17359
2016/7/12,'000021,深科技,10.6,10.78,10.26,10.6,10.76,-0.16,-1.487,2.7832,40948601,431009295.3,15595349248,15595349248,28050
2016/7/11,'000021,深科技,10.76,11.18,10.75,11.09,11.01,-0.25,-2.2707,2.8445,41849237,453979061.6,15830750746,15830750746,27739
2016/7/8,'000021,深科技,11.01,11.32,10.98,11.02,11.09,-0.08,-0.7214,3.2553,47894349,534953269.3,16198565587,16198565587,30101
2016/7/7,'000021,深科技,11.09,11.34,10.68,10.91,10.91,0.18,1.6499,3.7572,55278662,608102325.8,16316266336,16316266336,35953
2016/7/6,'000021,深科技,10.91,11.1,10.76,11,11.13,-0.22,-1.9766,2.8434,41834076,455646218.7,16051439650,16051439650,27387
2016/7/5,'000021,深科技,11.13,11.32,10.71,10.8,10.83,0.3,2.7701,4.7459,69824336,774920499,16375116710,16375116710,41992
2016/7/4,'000021,深科技,10.83,10.93,10.65,10.75,10.75,0.08,0.7442,2.7462,40404038,436161385.3,15933738901,15933738901,26761
2016/7/1,'000021,深科技,10.75,11.03,10.68,11,11.01,-0.26,-2.3615,4.1075,60431915,656580028.6,15816038152,15816038152,30708
2016/6/30,'000021,深科技,11.01,11.23,10.83,11.07,11.09,-0.08,-0.7214,4.6713,68727657,756238951.5,16198565587,16198565587,39173
2016/6/29,'000021,深科技,11.09,12,10.93,12,11.06,0.03,0.2712,9.1294,134317167,1525620705,16316266336,16316266336,81780
2016/6/28,'000021,深科技,11.06,11.06,10.41,10.45,10.05,1.01,10.0498,5.8343,85837102,921154170.5,16272128555,16272128555,36187
2016/6/27,'000021,深科技,10.05,10.05,9.18,9.18,9.14,0.91,9.9562,4.9863,73361550,729737414.6,14786156598,14786156598,27594
2016/6/24,'000021,深科技,9.14,9.41,8.85,9.3,9.36,-0.22,-2.3504,2.9912,44007945,404511092.6,13447310578,13447310578,25524
2016/6/23,'000021,深科技,9.36,9.58,9.19,9.25,9.25,0.11,1.1892,3.4492,50746196,479048710.7,13770987638,13770987638,30599
2016/6/22,'000021,深科技,9.25,9.25,8.88,8.95,8.96,0.29,3.2366,3.0845,45380325,415559737,13609149108,13609149108,23065
2016/6/21,'000021,深科技,8.96,9.22,8.8,8.92,8.88,0.08,0.9009,3.0783,45289271,409412091.7,13182483893,13182483893,23226
2016/6/20,'000021,深科技,8.88,8.92,8.61,8.74,8.74,0.14,1.6018,1.3212,19438939,170867296.1,13064783143,13064783143,10336
2016/6/17,'000021,深科技,8.74,8.85,8.6,8.63,8.58,0.16,1.8648,1.3601,20010371,174974052.6,12858806833,12858806833,11013
2016/6/16,'000021,深科技,8.58,8.76,8.56,8.64,8.6,-0.02,-0.2326,1.2139,17860119,154581529.3,12623405335,12623405335,10206
2016/6/15,'000021,深科技,8.65,8.96,8.11,8.16,8.25,0.4,4.8485,1.2295,18089826,155794748.8,12726393490,12726393490,12117
2016/6/14,'000021,深科技,8.25,8.32,8,8.26,8.26,-0.01,-0.1211,0.8938,13149479,108080275.4,12137889745,12137889745,7915
2016/6/13,'000021,深科技,8.26,8.77,8.25,8.69,8.82,-0.56,-6.3492,1.1925,17544720,150530227.1,12152602338,12152602338,10985
2016/6/8,'000021,深科技,8.82,8.88,8.73,8.82,8.8,0.02,0.2273,1.0505,15456299,136288784.5,12976507582,12976507582,7992
2016/6/7,'000021,深科技,8.8,8.93,8.74,8.88,8.89,-0.09,-1.0124,0.9955,14646061,128951447.7,12947082394,12947082394,8228
2016/6/6,'000021,深科技,8.89,9.03,8.81,8.88,8.88,0.01,0.1126,1.0374,15262693,135764502.6,13079495737,13079495737,9071
2016/6/3,'000021,深科技,8.88,8.98,8.82,8.91,8.98,-0.1,-1.1136,1.689,24849422,220904954.1,13064783143,13064783143,12240
2016/6/2,'000021,深科技,8.98,9.15,8.52,8.55,8.63,0.35,4.0556,2.9357,43192028,382139982.7,13211909080,13211909080,22745
2016/6/1,'000021,深科技,8.63,8.67,8.5,8.58,8.57,0.06,0.7001,1.7076,25123315,215875890.5,12696968303,12696968303,13485
2016/5/31,'000021,深科技,8.57,8.62,8.16,8.19,8.14,0.43,5.2826,1.9714,29004250,244388803.4,12608692741,12608692741,16405
2016/5/30,'000021,深科技,8.14,8.26,8.01,8.2,8.28,-0.14,-1.6908,0.8061,11859591,96727654.55,11976051215,11976051215,6881
2016/5/27,'000021,深科技,8.28,8.37,8.12,8.13,8.19,0.09,1.0989,1.3939,20507730,169471783.6,12182027526,12182027526,11582
2016/5/26,'000021,深科技,8.19,8.19,7.93,8.12,8.13,0.06,0.738,1.0192,14994566,120833712.1,12049614183,12049614183,8773
2016/5/25,'000021,深科技,8.13,8.29,8.11,8.19,8.12,0.01,0.1232,0.7539,11091151,90989357.76,11961338621,11961338621,6196
2016/5/24,'000021,深科技,8.12,8.27,8.05,8.25,8.27,-0.15,-1.8138,0.7611,11197963,91098928.83,11946626028,11946626028,7301
2016/5/23,'000021,深科技,8.27,8.34,8.2,8.21,8.21,0.06,0.7308,0.8773,12907211,106684943.6,12167314932,12167314932,7015
2016/5/20,'000021,深科技,8.21,8.24,7.94,8.04,8.12,0.09,1.1084,0.7723,11362848,92436323.49,12079039370,12079039370,6824
2016/5/19,'000021,深科技,8.12,8.32,8.04,8.08,8.07,0.05,0.6196,1.0301,15155501,124047562.7,11946626028,11946626028,8650
2016/5/18,'000021,深科技,8.07,8.39,7.91,8.39,8.41,-0.34,-4.0428,1.3134,19323420,157237497.1,11873063059,11873063059,11259
2016/5/17,'000021,深科技,8.41,8.54,8.35,8.44,8.44,-0.03,-0.3555,0.9903,14570580,123196412.3,12373291243,12373291243,8238
2016/5/16,'000021,深科技,8.44,8.45,8.27,8.37,8.37,0.07,0.8363,0.8284,12188208,101908704.2,12417429024,12417429024,6719
2016/5/13,'000021,深科技,8.37,8.46,8.29,8.29,8.36,0.01,0.1196,0.7535,11085529,92753220.85,12314440868,12314440868,6350
2016/5/12,'000021,深科技,8.36,8.44,8.09,8.39,8.51,-0.15,-1.7626,1.1066,16281582,134664513.5,12299728275,12299728275,9563
2016/5/11,'000021,深科技,8.51,8.87,8.51,8.83,8.76,-0.25,-2.8539,1.5489,22787678,197217638.5,12520417179,12520417179,12969
2016/5/10,'000021,深科技,8.76,9.03,8.7,8.92,8.97,-0.21,-2.3411,1.4206,20900953,184823265.8,12888232020,12888232020,11884
2016/5/9,'000021,深科技,8.97,9.21,8.8,9.15,9.24,-0.27,-2.9221,2.2047,32436545,293593899.5,13197196486,13197196486,24977
2016/5/6,'000021,深科技,9.24,9.43,8.98,9.2,9.2,0.04,0.4348,3.4217,50342330,464351062.8,13594436514,13594436514,25527
2016/5/5,'000021,深科技,9.2,9.25,9.1,9.19,9.24,-0.04,-0.4329,1.1414,16793458,154017023.5,13535586140,13535586140,9262
2016/5/4,'000021,深科技,9.24,9.36,9.14,9.2,9.25,-0.01,-0.1081,1.7617,25918567,239162398.1,13594436514,13594436514,13918
2016/5/3,'000021,深科技,9.25,9.26,8.95,9.01,9.02,0.23,2.5499,1.87,27512086,251973098.6,13609149108,13609149108,13993
2016/4/29,'000021,深科技,9.02,9.08,8.81,8.86,8.9,0.12,1.3483,1.0136,14912795,133513334.8,13270759454,13270759454,8668
2016/4/28,'000021,深科技,8.9,8.99,8.71,8.92,9,-0.1,-1.1111,1.0676,15707028,139224628.3,13094208331,13094208331,9983
2016/4/27,'000021,深科技,9,9.14,8.76,8.78,8.8,0.2,2.2727,2.3873,35122901,315584148.9,13241334267,13241334267,18555
2016/4/26,'000021,深科技,8.8,8.8,8.6,8.6,8.64,0.16,1.8519,0.9739,14329025,124882528.1,12947082394,12947082394,8472
2016/4/25,'000021,深科技,8.64,8.73,8.53,8.7,8.76,-0.12,-1.3699,0.9497,13973173,120468008.5,12711680896,12711680896,7965
2016/4/22,'000021,深科技,8.76,8.87,8.51,8.58,8.67,0.09,1.0381,1.1364,16719744,145853651.1,12888232020,12888232020,9267
2016/4/21,'000021,深科技,8.67,8.92,8.66,8.73,8.81,-0.14,-1.5891,1.158,17036699,149811573,12755818677,12755818677,11505
2016/4/20,'000021,深科技,8.81,9.36,8.6,9.35,9.31,-0.5,-5.3706,2.3444,34492694,307943198.1,12961794988,12961794988,22516
2016/4/19,'000021,深科技,9.31,9.36,9.17,9.28,9.23,0.08,0.8667,1.2993,19116372,177204203.1,13697424670,13697424670,11926
2016/4/18,'000021,深科技,9.23,9.39,9.18,9.36,9.45,-0.22,-2.328,1.5184,22339143,206585238.5,13579723921,13579723921,14085
2016/4/15,'000021,深科技,9.45,9.48,9.28,9.31,9.36,0.09,0.9615,2.3952,35240248,331377059.9,13903400980,13903400980,20862
2016/4/14,'000021,深科技,9.36,9.78,9.3,9.41,9.12,0.24,2.6316,3.8899,57230057,540558055.8,13770987638,13770987638,35205
2016/4/13,'000021,深科技,9.12,9.25,9.03,9.05,8.99,0.13,1.4461,1.9923,29311573,268742643.2,13417885391,13417885391,16541
2016/4/12,'000021,深科技,8.99,9.06,8.82,9.06,9.06,-0.07,-0.7726,1.2461,18333004,163874281.1,13226621673,13226621673,10121
2016/4/11,'000021,深科技,9.06,9.14,8.96,8.99,8.9,0.16,1.7978,1.5838,23301080,211324586.5,13329609829,13329609829,11602
2016/4/8,'000021,深科技,8.9,8.99,8.78,8.9,9.06,-0.16,-1.766,1.5428,22698484,201878057,13094208331,13094208331,13578
2016/4/7,'000021,深科技,9.06,9.43,9.05,9.38,9.41,-0.35,-3.7194,1.9136,28154182,259541041.6,13329609829,13329609829,16474
2016/4/6,'000021,深科技,9.41,9.42,9.16,9.19,9.28,0.13,1.4009,2.2764,33491165,311425846.1,13844550606,13844550606,17901
2016/4/5,'000021,深科技,9.28,9.32,8.98,9.06,9.05,0.23,2.5414,1.9764,29077540,266789047.7,13653286889,13653286889,15935
2016/4/1,'000021,深科技,9.05,9.15,8.86,9.14,9.23,-0.18,-1.9502,1.8503,27222507,244902561.7,13314897235,13314897235,16512
2016/3/31,'000021,深科技,9.23,9.45,9.15,9.45,9.37,-0.14,-1.4941,2.4943,36697110,339557650.7,13579723921,13579723921,20073
2016/3/30,'000021,深科技,9.37,9.38,9.08,9.19,9.1,0.27,2.967,2.8248,41560105,383626784.1,13785700231,13785700231,23261
2016/3/29,'000021,深科技,9.1,9.48,8.8,8.97,8.95,0.15,1.676,2.5576,37629457,342346034.2,13388460203,13388460203,21922
2016/3/28,'000021,深科技,8.95,9.21,8.85,8.95,8.95,0,0,1.9279,28364152,257288664.1,13167771299,13167771299,16377
2016/3/25,'000021,深科技,8.95,8.97,8.78,8.78,8.76,0.19,2.1689,1.5394,22648852,201366527.5,13167771299,13167771299,10608
2016/3/24,'000021,深科技,8.76,8.98,8.75,8.98,9.1,-0.34,-3.7363,1.9905,29284884,260114999.8,12888232020,12888232020,16155
2016/3/23,'000021,深科技,9.1,9.13,8.9,8.92,8.95,0.15,1.676,1.9363,28488438,257082815.2,13388460203,13388460203,16155
2016/3/22,'000021,深科技,8.95,9.09,8.82,8.91,9.02,-0.07,-0.7761,2.3002,33841767,302681629,13167771299,13167771299,17987
2016/3/21,'000021,深科技,9.02,9.07,8.77,8.88,8.75,0.27,3.0857,2.832,41666059,372297302,13270759454,13270759454,21680
2016/3/18,'000021,深科技,8.75,8.84,8.45,8.45,8.44,0.31,3.673,2.3405,34434230,299050884.5,12873519426,12873519426,19921
2016/3/17,'000021,深科技,8.44,8.51,8.18,8.2,8.16,0.28,3.4314,1.4349,21110819,176965378.7,12417429024,12417429024,13927
2016/3/16,'000021,深科技,8.16,8.39,8.1,8.32,8.27,-0.11,-1.3301,0.9301,13684774,112561615.5,12005476402,12005476402,9008
2016/3/15,'000021,深科技,8.27,8.48,8.17,8.4,8.44,-0.17,-2.0142,1.0642,15656971,130449014.2,12167314932,12167314932,9847
2016/3/14,'000021,深科技,8.44,8.55,8.19,8.26,8.12,0.32,3.9409,1.6004,23546549,198885167.3,12417429024,12417429024,13222
2016/3/11,'000021,深科技,8.12,8.21,7.98,8.1,8.2,-0.08,-0.9756,0.918,13505762,109173736.9,11946626028,11946626028,9623
2016/3/10,'000021,深科技,8.2,8.6,8.18,8.47,8.47,-0.27,-3.1877,1.2701,18686036,156310822.4,12064326777,12064326777,12471
2016/3/9,'000021,深科技,8.47,8.77,8.42,8.55,8.82,-0.35,-3.9683,1.2645,18603880,159076308.3,12461566805,12461566805,12847
2016/3/8,'000021,深科技,8.82,8.86,8.35,8.8,8.96,-0.14,-1.5625,2.5092,36917273,318843242,12976507582,12976507582,20647
2016/3/7,'000021,深科技,8.96,8.98,8.35,8.35,8.3,0.66,7.9518,2.503,36825763,319529826.7,13182483893,13182483893,21004
2016/3/4,'000021,深科技,8.3,8.68,8.12,8.5,8.6,-0.3,-3.4884,1.6884,24841146,209296747.5,12211452713,12211452713,13785
2016/3/3,'000021,深科技,8.6,8.85,8.53,8.57,8.6,0,0,1.8752,27588965,239645135.9,12652830522,12652830522,16083
2016/3/2,'000021,深科技,8.6,8.68,7.98,8.01,8.04,0.56,6.9652,2.0754,30534858,254414049.4,12652830522,12652830522,17317
2016/3/1,'000021,深科技,8.04,8.13,7.7,7.8,7.8,0.24,3.0769,1.2672,18644084,147825830.4,11828925279,11828925279,11742
2016/2/29,'000021,深科技,7.8,8.35,7.66,8.35,8.46,-0.66,-7.8014,1.5654,23030500,181053428.5,11475823031,11475823031,14363
2016/2/26,'000021,深科技,8.46,8.59,8.17,8.58,8.42,0.04,0.4751,1.535,22583688,190478264.6,12446854211,12446854211,13944
2016/2/25,'000021,深科技,8.42,9.45,8.42,9.4,9.36,-0.94,-10.0427,2.8213,41509142,367950629.1,12388003837,12388003837,27213
2016/2/24,'000021,深科技,9.36,9.37,8.99,9.01,9.12,0.24,2.6316,2.7147,39940618,368312319.2,13770987638,13770987638,23896
2016/2/23,'000021,深科技,9.12,9.3,8.93,9.26,9.31,-0.19,-2.0408,2.3631,34767957,315118954.7,13417885391,13417885391,21349
2016/2/22,'000021,深科技,9.31,9.58,9.19,9.44,9.3,0.01,0.1075,2.672,39312512,366023031.2,13697424670,13697424670,22950
2016/2/19,'000021,深科技,9.3,9.35,8.85,8.85,8.95,0.35,3.9106,3.0719,45195945,413745265.7,13682712076,13682712076,28362
2016/2/18,'000021,深科技,8.95,9.32,8.8,8.8,8.87,0.08,0.9019,3.066,45109073,407649862.6,13167771299,13167771299,27558
2016/2/17,'000021,深科技,8.87,8.98,8.41,8.5,8.57,0.3,3.5006,2.3819,35044313,302879799.4,13050070550,13050070550,21058
2016/2/16,'000021,深科技,8.57,8.75,8,8.07,8.01,0.56,6.9913,2.1982,32340748,272294924.3,12608692741,12608692741,18809
2016/2/15,'000021,深科技,8.01,8.1,7.66,7.86,8.14,-0.13,-1.5971,1.1357,16709474,132161327.2,11784787498,11784787498,8588
2016/2/5,'000021,深科技,8.14,8.44,8.08,8.38,8.39,-0.25,-2.9797,1.6572,24382194,200263754.9,11976051215,11976051215,11991
2016/2/4,'000021,深科技,8.39,8.48,8.13,8.15,8.1,0.29,3.5802,1.7072,25118026,208372678.8,12343866056,12343866056,14379
2016/2/3,'000021,深科技,8.1,8.18,7.92,8.1,8.2,-0.1,-1.2195,1.7676,26006621,208706252.3,11917200840,11917200840,11272
2016/2/2,'000021,深科技,8.2,8.33,7.95,7.95,7.95,0.25,3.1447,1.0468,15401063,126344712.4,12064326777,12064326777,9613
2016/2/1,'000021,深科技,7.95,8.06,7.72,7.91,7.94,0.01,0.1259,0.9306,13691025,108559131.7,11696511936,11696511936,7964
2016/1/29,'000021,深科技,7.94,8.04,7.56,7.56,7.58,0.36,4.7493,1.1603,17071327,133403651.1,11681799342,11681799342,10100
2016/1/28,'000021,深科技,7.58,8.1,7.52,7.9,7.98,-0.4,-5.0125,0.9016,13264650,104051282.7,11152145972,11152145972,8618
2016/1/27,'000021,深科技,7.98,8.16,7.61,8.02,8,-0.02,-0.25,1.7539,25804650,204813257.7,11740649717,11740649717,13514
2016/1/26,'000021,深科技,8,8.77,8,8.76,8.89,-0.89,-10.0112,1.2855,18913147,158641726.3,11770074904,11770074904,13282
2016/1/25,'000021,深科技,8.89,9.06,8.73,8.94,8.86,0.03,0.3386,0.9191,13522998,120409501.9,13079495737,13079495737,9221
2016/1/22,'000021,深科技,8.86,9.05,8.3,8.6,8.5,0.36,4.2353,1.588,23364324,203947428.7,13035357956,13035357956,13758
2016/1/21,'000021,深科技,8.5,9.13,8.46,8.81,9,-0.5,-5.5556,1.3303,19572662,173313033.4,12505704586,12505704586,12429
2016/1/20,'000021,深科技,9,9.23,8.87,9.05,9.15,-0.15,-1.6393,1.5671,23056771,208312427,13241334267,13241334267,13888
2016/1/19,'000021,深科技,9.15,9.15,8.57,8.65,8.66,0.49,5.6582,1.7344,25516864,226608893.8,13462023172,13462023172,14218
2016/1/18,'000021,深科技,8.66,8.82,8.17,8.22,8.39,0.27,3.2181,1.1159,16418107,140677284.8,12741106084,12741106084,10739
2016/1/15,'000021,深科技,8.39,8.88,8.35,8.6,8.68,-0.29,-3.341,1.4772,21732825,188511778.6,12343866056,12343866056,13654
2016/1/14,'000021,深科技,8.68,8.81,8,8.1,8.34,0.34,4.0767,1.1848,17431690,146758116.4,12770531271,12770531271,12049
2016/1/13,'000021,深科技,8.34,8.83,8.32,8.7,8.65,-0.31,-3.5838,1.138,16743209,144842634.1,12270303087,12270303087,10458
2016/1/12,'000021,深科技,8.65,8.83,8.28,8.67,8.52,0.13,1.5258,1.2779,18800758,161315585.1,12726393490,12726393490,11792
2016/1/11,'000021,深科技,8.52,9.3,8.51,9.06,9.46,-0.94,-9.9366,1.6785,24695328,219059956.1,12535129773,12535129773,16889
2016/1/8,'000021,深科技,9.46,9.75,8.9,9.58,9.37,0.09,0.9605,1.5733,23146720,218845305,13918113574,13918113574,16322
2016/1/7,'000021,深科技,9.37,10.22,9.36,10.22,10.4,-1.03,-9.9038,0.354,5208600,50734481.63,13785700231,13785700231,4013
2016/1/6,'000021,深科技,10.4,10.4,10.16,10.18,10.17,0.23,2.2616,1.2298,18093322,186587980.2,15301097375,15301097375,13030
2016/1/5,'000021,深科技,10.17,10.74,9.78,9.99,10.85,-0.68,-6.2673,2.049,30145763,309951329.8,14962707722,14962707722,21871
2016/1/4,'000021,深科技,10.85,12.13,10.85,12.07,12.06,-1.21,-10.0332,1.3506,19871150,226400477.1,15963164089,15963164089,15541
2015/12/31,'000021,深科技,12.06,12.48,12,12.45,12.29,-0.23,-1.8714,1.3795,20295712,247099921.5,17743387918,17743387918,13491
2015/12/30,'000021,深科技,12.29,12.32,12.1,12.22,12.15,0.14,1.1523,1.1813,17380613,212609391.2,18081777571,18081777571,12534
2015/12/29,'000021,深科技,12.15,12.17,11.91,11.98,12,0.15,1.25,1.0928,16077707,193595731.2,17875801261,17875801261,12278
2015/12/28,'000021,深科技,12,12.59,11.91,12.58,12.49,-0.49,-3.9231,2.4849,36558974,446754497.6,17655112356,17655112356,25759
2015/12/25,'000021,深科技,12.49,12.59,12.39,12.42,12.4,0.09,0.7258,1.119,16462987,205414364.9,18376029444,18376029444,11788
2015/12/24,'000021,深科技,12.4,12.65,12.2,12.63,12.67,-0.27,-2.131,1.6759,24656993,305838482.5,18243616101,18243616101,19853
2015/12/23,'000021,深科技,12.67,13.15,12.55,12.83,12.84,-0.17,-1.324,3.4758,51137354,657106658.6,18640856129,18640856129,34995
2015/12/22,'000021,深科技,12.84,13.02,12.4,12.49,12.36,0.48,3.8835,3.5809,52684748,671253987.2,18890970221,18890970221,36411
2015/12/21,'000021,深科技,12.36,12.43,12.22,12.38,12.46,-0.1,-0.8026,2.7469,40413338,497282238.5,18184765727,18184765727,24080
2015/12/18,'000021,深科技,12.46,12.85,12.38,12.82,12.85,-0.39,-3.035,2.3552,34651712,435059219.1,18331891663,18331891663,26089
2015/12/17,'000021,深科技,12.85,12.9,12.58,12.61,12.56,0.29,2.3089,2.866,42166010,536226476.5,18905682815,18905682815,27486
2015/12/16,'000021,深科技,12.56,12.83,12.35,12.53,12.45,0.11,0.8835,2.3885,35140862,441533159.8,18479017599,18479017599,27290
2015/12/15,'000021,深科技,12.45,12.61,12.15,12.24,12.3,0.15,1.2195,2.2341,32869830,407053536.9,18317179069,18317179069,24871
2015/12/14,'000021,深科技,12.3,12.3,11.6,11.8,12.03,0.27,2.2444,2.458,36164081,428759015.6,18096490165,18096490165,26171
2015/12/11,'000021,深科技,12.03,12.37,11.93,12.37,12.39,-0.36,-2.9056,1.699,24997397,303306682.1,17699250137,17699250137,19257
2015/12/10,'000021,深科技,12.39,12.58,12.06,12.27,12.25,0.14,1.1429,2.5749,37883499,466564540.8,18228903508,18228903508,25680
2015/12/9,'000021,深科技,12.25,12.76,12.1,12.76,12.8,-0.55,-4.2969,3.513,51684612,635030788,18022927197,18022927197,34614
2015/12/8,'000021,深科技,12.8,13.57,12.75,13.57,13.73,-0.93,-6.7735,3.6788,54124615,703410838.5,18832119846,18832119846,39484
